summary_date,site,co_davg,name,obs_count,units,basin,county_name,state,latitude,longitude 
2019-07-04,2849,0.318,Glendora-Laurel,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.144370000000002,-117.85038 
2019-07-05,2849,0.378,Glendora-Laurel,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.144370000000002,-117.85038 
2019-07-06,2849,0.366,Glendora-Laurel,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.144370000000002,-117.85038 
2019-07-07,2849,0.322,Glendora-Laurel,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.144370000000002,-117.85038 
2019-07-08,2849,0.304,Glendora-Laurel,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.144370000000002,-117.85038 
2019-07-09,2849,0.345,Glendora-Laurel,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.144370000000002,-117.85038 
2019-07-10,2849,0.393,Glendora-Laurel,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.144370000000002,-117.85038 
2019-07-11,2849,0.419,Glendora-Laurel,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.144370000000002,-117.85038 
2019-07-12,2849,0.419,Glendora-Laurel,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.144370000000002,-117.85038 
2019-07-13,2849,0.410,Glendora-Laurel,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.144370000000002,-117.85038 
2019-07-14,2849,0.365,Glendora-Laurel,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.144370000000002,-117.85038 
2019-07-15,2849,0.418,Glendora-Laurel,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.144370000000002,-117.85038 
2019-07-16,2849,0.369,Glendora-Laurel,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.144370000000002,-117.85038 
2019-07-17,2849,0.316,Glendora-Laurel,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.144370000000002,-117.85038 
2019-07-18,2849,0.338,Glendora-Laurel,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.144370000000002,-117.85038 
