summary_date,site,co_davg,name,obs_count,units,basin,county_name,state,latitude,longitude 
2019-06-02,2420,0.263,Reseda,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2019-06-03,2420,0.299,Reseda,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2019-06-04,2420,0.357,Reseda,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2019-06-05,2420,0.385,Reseda,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2019-06-06,2420,0.338,Reseda,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2019-06-07,2420,0.314,Reseda,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2019-06-08,2420,0.303,Reseda,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2019-06-09,2420,0.325,Reseda,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2019-06-10,2420,0.423,Reseda,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2019-06-11,2420,0.410,Reseda,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2019-06-12,2420,0.341,Reseda,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2019-06-13,2420,0.289,Reseda,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2019-06-14,2420,0.283,Reseda,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2019-06-15,2420,0.284,Reseda,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2019-06-16,2420,0.259,Reseda,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2019-06-17,2420,0.273,Reseda,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2019-06-18,2420,0.275,Reseda,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2019-06-19,2420,0.265,Reseda,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2019-06-20,2420,0.230,Reseda,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2019-06-21,2420,0.206,Reseda,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2019-06-22,2420,0.218,Reseda,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2019-06-23,2420,0.251,Reseda,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2019-06-24,2420,0.252,Reseda,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2019-06-25,2420,0.262,Reseda,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2019-06-26,2420,0.272,Reseda,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2019-06-27,2420,0.273,Reseda,18,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2019-06-28,2420,0.236,Reseda,19,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2019-06-29,2420,0.285,Reseda,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2019-06-30,2420,0.268,Reseda,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2019-07-01,2420,0.285,Reseda,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2019-07-02,2420,0.247,Reseda,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2019-07-03,2420,0.222,Reseda,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2019-07-04,2420,0.205,Reseda,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2019-07-05,2420,0.243,Reseda,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2019-07-06,2420,0.217,Reseda,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2019-07-07,2420,0.201,Reseda,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2019-07-08,2420,0.191,Reseda,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2019-07-09,2420,0.241,Reseda,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2019-07-10,2420,0.301,Reseda,21,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2019-07-11,2420,0.311,Reseda,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2019-07-12,2420,0.312,Reseda,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2019-07-13,2420,0.308,Reseda,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2019-07-14,2420,0.264,Reseda,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2019-07-15,2420,0.312,Reseda,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2019-07-16,2420,0.306,Reseda,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2019-07-17,2420,0.227,Reseda,22,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2019-07-18,2420,0.213,Reseda,21,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2019-07-19,2420,0.209,Reseda,21,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2019-07-20,2420,0.208,Reseda,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2019-07-21,2420,0.244,Reseda,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2019-07-22,2420,0.284,Reseda,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2019-07-23,2420,0.300,Reseda,18,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2019-07-24,2420,0.287,Reseda,21,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2019-07-25,2420,0.339,Reseda,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2019-07-26,2420,0.312,Reseda,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2019-07-27,2420,0.354,Reseda,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
2019-07-28,2420,0.267,Reseda,24,Parts Per Million ( ppm ),SC ,Los Angeles,CA,34.199199999999998,-118.53274999999999 
