summary_date,site,co_davg,name,obs_count,units,basin,county_name,state,latitude,longitude 
2019-07-08,3658,0.200,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-07-09,3658,0.195,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-07-10,3658,0.211,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-07-11,3658,0.208,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-07-12,3658,0.227,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-07-13,3658,0.194,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-07-14,3658,0.158,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-07-15,3658,0.122,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-07-16,3658,0.159,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
2019-07-17,3658,0.163,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ),MD ,Los Angeles,CA,34.669589999999999,-118.13068 
